Annotation	n	depth	station
GO:0016021	2422564	2	64
GO:0005524	2073403	2	64
GO:0005737	1527670	2	64
GO:0046872	1221913	2	64
GO:0005886	794316	2	64
GO:0003677	736603	2	64
GO:0000287	421533	2	64
GO:0016787	420887	2	64
GO:0016491	406044	2	64
GO:0008270	336835	2	64
GO:0016887	263159	2	64
GO:0006260	255284	2	64
GO:0051539	243941	2	64
GO:0005525	240175	2	64
GO:0003824	226736	2	64
GO:0022857	215950	2	64
GO:0006412	208661	2	64
GO:0003723	205268	2	64
GO:0042626	197606	2	64
GO:0050660	195241	2	64
GO:0030170	183307	2	64
GO:0000049	180986	2	64
GO:0016740	179071	2	64
GO:0055085	176224	2	64
GO:0003924	174486	2	64
GO:0003735	166209	2	64
GO:0006281	157757	2	64
GO:0006099	156173	2	64
GO:0051287	155382	2	64
GO:0005975	151682	2	64
GO:0032259	142568	2	64
GO:0003676	141076	2	64
GO:0006541	138448	2	64
GO:0003887	137612	2	64
GO:0000166	137416	2	64
GO:0005840	133179	2	64
GO:0003899	132248	2	64
GO:0020037	131169	2	64
GO:0006351	129044	2	64
GO:0004252	126437	2	64
GO:0019843	126320	2	64
GO:0051301	125241	2	64
GO:0009055	125172	2	64
GO:0008168	102886	2	64
GO:0050661	101728	2	64
GO:0016829	98437	2	64
GO:0006265	97667	2	64
GO:0016301	97553	2	64
GO:0006189	97520	2	64
GO:0051082	96898	2	64
GO:0006457	96781	2	64
GO:0005509	95884	2	64
GO:0003678	95155	2	64
GO:0016020	93198	2	64
GO:0031676	93194	2	64
GO:0009252	93076	2	64
GO:0051536	91291	2	64
GO:0009432	90328	2	64
GO:0008360	89725	2	64
GO:0008137	89307	2	64
GO:0009279	88623	2	64
GO:0006633	86881	2	64
GO:0030976	85472	2	64
GO:0009058	85324	2	64
GO:0048038	84125	2	64
GO:0008408	83309	2	64
GO:0008483	82151	2	64
GO:0003746	81765	2	64
GO:0005506	81734	2	64
GO:0006310	80560	2	64
GO:0006261	79626	2	64
GO:0004222	78492	2	64
GO:0071555	76460	2	64
GO:0006355	75154	2	64
GO:0043190	74877	2	64
GO:0009097	74384	2	64
GO:0002161	73910	2	64
GO:0046933	71875	2	64
GO:0003918	71693	2	64
GO:0004748	70698	2	64
GO:0005887	70629	2	64
GO:0006289	69905	2	64
GO:0009380	68092	2	64
GO:0004176	68024	2	64
GO:0018298	67109	2	64
GO:0016757	65363	2	64
GO:0005694	64923	2	64
GO:0010181	64659	2	64
GO:0007049	64151	2	64
GO:0004386	63945	2	64
GO:0051537	63841	2	64
GO:0008233	63698	2	64
GO:0006526	63260	2	64
GO:0044205	63145	2	64
GO:0042773	62958	2	64
GO:0016874	59268	2	64
GO:0003700	57995	2	64
GO:0016620	57116	2	64
GO:0006396	56540	2	64
GO:0009098	55850	2	64
GO:0015979	55845	2	64
GO:0006096	55785	2	64
GO:0045261	53766	2	64
GO:0042597	52757	2	64
GO:0004519	52587	2	64
GO:0016627	51928	2	64
GO:0009381	51522	2	64
GO:0006537	51440	2	64
GO:0003684	51409	2	64
GO:0006605	51294	2	64
GO:0009099	50420	2	64
GO:0016168	49848	2	64
GO:0016746	48624	2	64
GO:0031419	48399	2	64
GO:0008237	48363	2	64
GO:0065002	48262	2	64
GO:0009089	48144	2	64
GO:0032549	47356	2	64
GO:0016853	47261	2	64
GO:0071949	46282	2	64
GO:0051538	45809	2	64
GO:0004088	45441	2	64
GO:0000105	44860	2	64
GO:0004553	44742	2	64
GO:0016114	44548	2	64
GO:0006400	44479	2	64
GO:0009073	44320	2	64
GO:0004129	43946	2	64
GO:0016705	43506	2	64
GO:0009082	42934	2	64
GO:0008652	41477	2	64
GO:0046961	41390	2	64
GO:0030163	41040	2	64
GO:0003697	41031	2	64
GO:0015031	40215	2	64
GO:0016226	39762	2	64
GO:0003743	39116	2	64
GO:0009116	39096	2	64
GO:0046983	38737	2	64
GO:0030145	38364	2	64
GO:1990077	37824	2	64
GO:0006730	37343	2	64
GO:0009236	37295	2	64
GO:0035999	36184	2	64
GO:0008658	36105	2	64
GO:0000155	35441	2	64
GO:0009423	34752	2	64
GO:0016987	34347	2	64
GO:0008484	34300	2	64
GO:0006353	33850	2	64
GO:0015995	33242	2	64
GO:0045156	33190	2	64
GO:0043022	33024	2	64
GO:0003989	33005	2	64
GO:0006629	32694	2	64
GO:0009088	32594	2	64
GO:0009772	32107	2	64
GO:0016810	32076	2	64
GO:0003755	31836	2	64
GO:0009435	31775	2	64
GO:0015930	31585	2	64
GO:0042026	31190	2	64
GO:0016779	30571	2	64
GO:0004375	30557	2	64
GO:0017004	30229	2	64
GO:0006207	29956	2	64
GO:0015935	29610	2	64
GO:0006782	29341	2	64
GO:0051213	29148	2	64
GO:0016616	29134	2	64
GO:0008236	29022	2	64
GO:0004642	28910	2	64
GO:0009086	28882	2	64
GO:0009228	28840	2	64
GO:0043565	28615	2	64
GO:0004497	28581	2	64
GO:0019288	28312	2	64
GO:0004822	28272	2	64
GO:0004315	28036	2	64
GO:0005576	28029	2	64
GO:0006814	27966	2	64
GO:0070006	27910	2	64
GO:0000160	27822	2	64
GO:0019346	27820	2	64
GO:0006520	27796	2	64
GO:0004356	27720	2	64
GO:0015934	27614	2	64
GO:0004826	27575	2	64
GO:0009060	27471	2	64
GO:0006432	27295	2	64
GO:0006428	27121	2	64
GO:0008955	27081	2	64
GO:0043952	26708	2	64
GO:0008094	26660	2	64
GO:0008115	26633	2	64
GO:0004739	26556	2	64
GO:0006542	26412	2	64
GO:0006402	26277	2	64
GO:0046653	26117	2	64
GO:0008033	26036	2	64
GO:0006094	25801	2	64
GO:0003917	25743	2	64
GO:0015293	25699	2	64
GO:0003994	25664	2	64
GO:0004177	25648	2	64
GO:0050567	25548	2	64
GO:0019877	25537	2	64
GO:0016614	25517	2	64
GO:0004813	25484	2	64
GO:0044208	25380	2	64
GO:0017038	25368	2	64
GO:0005634	25136	2	64
GO:0047780	24895	2	64
GO:0009231	24851	2	64
GO:0006419	24831	2	64
GO:0004654	24724	2	64
GO:0006269	24487	2	64
GO:0008410	24314	2	64
GO:0005507	24168	2	64
GO:0070403	24068	2	64
GO:0008519	24023	2	64
GO:0009245	24017	2	64
GO:2001295	24017	2	64
GO:0006352	23734	2	64
GO:0004527	23687	2	64
GO:0008654	23636	2	64
GO:0043546	23291	2	64
GO:0004518	23026	2	64
GO:0006865	22639	2	64
GO:0006546	22370	2	64
GO:0031564	22173	2	64
GO:0004829	22163	2	64
GO:0070469	22127	2	64
GO:0016149	22069	2	64
GO:0004823	22041	2	64
GO:0006749	22007	2	64
GO:0016818	21967	2	64
GO:0006364	21915	2	64
GO:0009002	21818	2	64
GO:0004427	21803	2	64
GO:0004591	21777	2	64
GO:0006429	21696	2	64
GO:0003852	21596	2	64
GO:0006284	21484	2	64
GO:0006435	21464	2	64
GO:0016655	21387	2	64
GO:0097367	21356	2	64
GO:0002098	21098	2	64
GO:0006614	21067	2	64
GO:0003987	20855	2	64
GO:0045454	20778	2	64
GO:0042254	20607	2	64
GO:0008177	20588	2	64
GO:0006807	20554	2	64
GO:0030246	20503	2	64
GO:0004672	20418	2	64
GO:0004832	20327	2	64
GO:0006438	20321	2	64
GO:0009360	20304	2	64
GO:0008616	20231	2	64
GO:0016208	20182	2	64
GO:0019427	20182	2	64
GO:0016117	20105	2	64
GO:0043093	19993	2	64
GO:0006979	19760	2	64
GO:0006298	19664	2	64
GO:0015937	19631	2	64
GO:0004775	19598	2	64
GO:0030261	19556	2	64
GO:0009678	19549	2	64
GO:0007062	19548	2	64
GO:0009113	19513	2	64
GO:0003896	19452	2	64
GO:0009306	19407	2	64
GO:0030983	19355	2	64
GO:0003984	19246	2	64
GO:0008299	18991	2	64
GO:0004820	18921	2	64
GO:0009317	18876	2	64
GO:0006090	18680	2	64
GO:0003861	18639	2	64
GO:0005198	18632	2	64
GO:0015658	18482	2	64
GO:0006426	18475	2	64
GO:0008324	18460	2	64
GO:0000917	18413	2	64
GO:0003995	18247	2	64
GO:0047834	18241	2	64
GO:0044210	18185	2	64
GO:0004359	18144	2	64
GO:0009399	18135	2	64
GO:0015450	18131	2	64
GO:0004160	18030	2	64
GO:0030955	18003	2	64
GO:0006098	17905	2	64
GO:0015977	17790	2	64
GO:0019464	17786	2	64
GO:0006097	17741	2	64
GO:0015833	17709	2	64
GO:0009263	17542	2	64
GO:0009523	17206	2	64
GO:0032153	17177	2	64
GO:0022904	16796	2	64
GO:0006777	16777	2	64
GO:0009408	16762	2	64
GO:0004834	16749	2	64
GO:0016151	16620	2	64
GO:0071973	16565	2	64
GO:0006108	16550	2	64
GO:0016851	16427	2	64
GO:0008750	16322	2	64
GO:0008661	16309	2	64
GO:0000272	16300	2	64
GO:0019752	16276	2	64
GO:0004355	16275	2	64
GO:0016831	16275	2	64
GO:0001522	16129	2	64
GO:0009229	16095	2	64
GO:0050897	15904	2	64
GO:0000162	15866	2	64
GO:0004013	15830	2	64
GO:0004148	15820	2	64
GO:0004471	15806	2	64
GO:0016747	15717	2	64
GO:0052865	15497	2	64
GO:0050242	15456	2	64
GO:0000902	15347	2	64
GO:0015969	15317	2	64
GO:0006119	15296	2	64
GO:0006744	15281	2	64
GO:0016765	15100	2	64
GO:0071897	15038	2	64
GO:0055129	15014	2	64
GO:0003883	15010	2	64
GO:0016743	14978	2	64
GO:0015990	14955	2	64
GO:0009522	14878	2	64
GO:0016597	14868	2	64
GO:0031071	14849	2	64
GO:0004372	14795	2	64
GO:0015074	14795	2	64
GO:0019264	14795	2	64
GO:0001123	14771	2	64
GO:0006813	14743	2	64
GO:0006486	14731	2	64
GO:0022900	14725	2	64
GO:0015940	14632	2	64
GO:0015232	14627	2	64
GO:0004815	14602	2	64
GO:0004181	14600	2	64
GO:0006422	14582	2	64
GO:0004802	14498	2	64
GO:0004540	14387	2	64
GO:0006268	14309	2	64
GO:0004450	14123	2	64
GO:0004360	14106	2	64
GO:0004814	14071	2	64
GO:0008863	14059	2	64
GO:1901137	13970	2	64
GO:0005315	13936	2	64
GO:0006535	13811	2	64
GO:0004824	13735	2	64
GO:0008312	13705	2	64
GO:0004332	13695	2	64
GO:0008643	13683	2	64
GO:0006430	13674	2	64
GO:0004333	13661	2	64
GO:0004096	13608	2	64
GO:0006420	13588	2	64
GO:0015297	13568	2	64
GO:0048500	13406	2	64
GO:0042744	13390	2	64
GO:0006515	13358	2	64
GO:0008080	13351	2	64
GO:0044237	13334	2	64
GO:0034605	13298	2	64
GO:0051258	13259	2	64
GO:0004019	13252	2	64
GO:0009190	13214	2	64
GO:0003911	13206	2	64
GO:0035556	13145	2	64
GO:0019867	13124	2	64
GO:0045727	13107	2	64
GO:0004478	13080	2	64
GO:0050560	13069	2	64
GO:0006556	13047	2	64
GO:0006231	13032	2	64
GO:0009982	13024	2	64
GO:0007156	12994	2	64
GO:0008173	12900	2	64
GO:0004326	12861	2	64
GO:0008610	12807	2	64
GO:0106311	12777	2	64
GO:0106310	12747	2	64
GO:0004018	12712	2	64
GO:0004827	12706	2	64
GO:0045263	12691	2	64
GO:0015035	12615	2	64
GO:0006106	12606	2	64
GO:0045239	12605	2	64
GO:0004044	12597	2	64
GO:0002949	12549	2	64
GO:0009507	12532	2	64
GO:0006006	12523	2	64
GO:0006275	12505	2	64
GO:0009234	12472	2	64
GO:0070626	12413	2	64
GO:0032977	12394	2	64
GO:0046654	12365	2	64
GO:0016868	12322	2	64
GO:0004180	12301	2	64
GO:0006424	12199	2	64
GO:0007059	12195	2	64
GO:0050136	12100	2	64
GO:0003922	12082	2	64
GO:0006270	11986	2	64
GO:0004825	11982	2	64
GO:0006433	11945	2	64
GO:0009249	11932	2	64
GO:0003937	11930	2	64
GO:0008186	11912	2	64
GO:0050566	11899	2	64
GO:0004643	11859	2	64
GO:0005978	11836	2	64
GO:0000716	11833	2	64
GO:0016773	11820	2	64
GO:0016791	11734	2	64
GO:0016209	11684	2	64
GO:0006564	11654	2	64
GO:0007155	11631	2	64
GO:0016462	11579	2	64
GO:0004817	11537	2	64
GO:0035596	11532	2	64
GO:0006431	11514	2	64
GO:0046855	11470	2	64
GO:0046677	11437	2	64
GO:0006423	11423	2	64
GO:0003857	11332	2	64
GO:0030956	11272	2	64
GO:0106029	11267	2	64
GO:0031317	11232	2	64
GO:0004818	11219	2	64
GO:0042450	11214	2	64
GO:0004107	11201	2	64
GO:0042558	11136	2	64
GO:0008964	11117	2	64
GO:0004634	11089	2	64
GO:0008239	11083	2	64
GO:0042777	11078	2	64
GO:0004151	11044	2	64
GO:0016783	11038	2	64
GO:0000015	11013	2	64
GO:0004791	10990	2	64
GO:0019684	10960	2	64
GO:0004399	10932	2	64
GO:0003688	10817	2	64
GO:0009376	10735	2	64
GO:0031072	10627	2	64
GO:0003952	10624	2	64
GO:0008705	10595	2	64
GO:0042158	10563	2	64
GO:0015562	10541	2	64
GO:0009986	10503	2	64
GO:0003849	10482	2	64
GO:0006464	10467	2	64
GO:0006635	10438	2	64
GO:0006783	10416	2	64
GO:0004455	10401	2	64
GO:0003961	10389	2	64
GO:0042910	10361	2	64
GO:0006631	10358	2	64
GO:0019829	10351	2	64
GO:0000027	10295	2	64
GO:0006817	10277	2	64
GO:0015299	10261	2	64
GO:0004821	10260	2	64
GO:0003862	10242	2	64
GO:0005829	10222	2	64
GO:0047456	10215	2	64
GO:0003951	10199	2	64
GO:0019430	10188	2	64
GO:0004072	10142	2	64
GO:0043335	10137	2	64
GO:0006427	10043	2	64
GO:0140078	10034	2	64
GO:0004075	9967	2	64
GO:0006071	9966	2	64
GO:0030151	9960	2	64
GO:0004828	9758	2	64
GO:0016811	9699	2	64
GO:0008121	9435	2	64
GO:0016628	9368	2	64
GO:0004749	9187	2	64
GO:0009165	9096	2	64
GO:0008170	7952	2	64
GO:0008134	7500	2	64
GO:0008795	6673	2	64
GO:0006164	6344	2	64
GO:0016788	6320	2	64
GO:0004474	6204	2	64
GO:0070615	5517	2	64
GO:0006323	4961	2	64
GO:0019073	3920	2	64
GO:0098009	3920	2	64
GO:0019012	3752	2	64
GO:0039693	3752	2	64
GO:0099002	3626	2	64
GO:0006434	3494	2	64
GO:0099000	3456	2	64
GO:0008081	3449	2	64
GO:0019028	3239	2	64
GO:0009635	3021	2	64
GO:0016817	3001	2	64
GO:0004576	2503	2	64
GO:0003985	2495	2	64
GO:0046429	2475	2	64
GO:0004831	2474	2	64
GO:0017108	2469	2	64
GO:0033567	2453	2	64
GO:0008998	2041	2	64
GO:0098027	1845	2	64
GO:0019076	1750	2	64
GO:0005874	1669	2	64
GO:0015667	1663	2	64
GO:0019072	1611	2	64
GO:0000271	1465	2	64
GO:0050797	1448	2	64
GO:0007018	1431	2	64
GO:0039686	1348	2	64
GO:0004674	1293	2	64
GO:0031418	1212	2	64
GO:0051607	1155	2	64
GO:0098024	1131	2	64
GO:0009307	1024	2	64
GO:0008615	996	2	64
GO:0016992	985	2	64
GO:0016832	946	2	64
GO:0008833	944	2	64
GO:0016032	943	2	64
GO:0003682	939	2	64
GO:0003886	850	2	64
GO:0008446	834	2	64
GO:0019673	827	2	64
GO:0003910	727	2	64
GO:0009916	669	2	64
GO:0019083	631	2	64
GO:0009253	553	2	64
GO:0046718	497	2	64
GO:0070401	480	2	64
GO:0019062	476	2	64
GO:0006306	449	2	64
GO:0008107	446	2	64
GO:0009007	426	2	64
GO:0009536	401	2	64
GO:0031297	392	2	64
GO:0036310	392	2	64
GO:0042732	353	2	64
GO:0030288	344	2	64
GO:0048040	341	2	64
GO:0010242	312	2	64
GO:0003796	308	2	64
GO:0016998	304	2	64
GO:0019835	288	2	64
GO:0016636	285	2	64
GO:0016682	282	2	64
GO:0042742	276	2	64
GO:0009411	274	2	64
GO:0008184	273	2	64
GO:0007165	271	2	64
GO:0102499	271	2	64
GO:0102250	270	2	64
GO:0010024	269	2	64
GO:0003979	268	2	64
GO:0008745	255	2	64
GO:0008295	247	2	64
GO:0016624	226	2	64
GO:0006313	224	2	64
GO:0016702	216	2	64
GO:0009535	212	2	64
GO:0005739	204	2	64
GO:0004345	203	2	64
GO:0046797	202	2	64
GO:0004014	201	2	64
GO:0004803	200	2	64
GO:0004812	200	2	64
GO:0018193	200	2	64
GO:0005743	196	2	64
GO:0007017	194	2	64
GO:0031514	189	2	64
GO:0042351	188	2	64
GO:0050577	188	2	64
GO:0006886	184	2	64
GO:0008569	182	2	64
GO:0042586	178	2	64
GO:0016051	176	2	64
GO:0030286	176	2	64
GO:1901135	174	2	64
GO:0000150	173	2	64
GO:0042301	172	2	64
GO:0035435	171	2	64
GO:0005200	163	2	64
GO:0004601	162	2	64
GO:0004641	159	2	64
GO:0106306	157	2	64
GO:0106307	157	2	64
GO:0003934	156	2	64
GO:0006418	156	2	64
GO:0006935	155	2	64
GO:0035998	154	2	64
GO:0006397	149	2	64
GO:0004616	148	2	64
GO:0019521	146	2	64
GO:0008017	145	2	64
GO:0009378	145	2	64
GO:0003920	143	2	64
GO:0004066	142	2	64
GO:0006529	142	2	64
GO:0009298	142	2	64
GO:0008641	141	2	64
GO:0006229	138	2	64
GO:0008829	138	2	64
GO:0004615	135	2	64
GO:0003864	132	2	64
GO:1902560	131	2	64
GO:0006235	130	2	64
GO:0005436	123	2	64
GO:0015114	123	2	64
GO:0042314	123	2	64
GO:0044341	123	2	64
GO:0045275	123	2	64
GO:0005730	122	2	64
GO:0006796	121	2	64
GO:0009103	120	2	64
GO:0006974	119	2	64
GO:0003724	114	2	64
GO:0004799	114	2	64
GO:0006226	114	2	64
GO:0019068	113	2	64
GO:0019556	109	2	64
GO:0019557	109	2	64
GO:0030430	109	2	64
GO:0016192	108	2	64
GO:0006163	107	2	64
GO:0016539	107	2	64
GO:0030030	107	2	64
GO:0004644	106	2	64
GO:0005794	106	2	64
GO:0008854	106	2	64
GO:0016763	105	2	64
GO:0008986	5	2	64
GO:0003933	4	2	64
GO:0004190	4	2	64
GO:0008830	4	2	64
GO:0004888	3	2	64
GO:0006065	3	2	64
GO:0008764	3	2	64
GO:0008773	3	2	64
GO:0015344	3	2	64
GO:0015655	3	2	64
GO:0015846	3	2	64
GO:0019808	3	2	64
GO:0038023	3	2	64
GO:0051920	3	2	64
GO:0000156	2	2	64
GO:0000270	2	2	64
GO:0000724	2	2	64
GO:0000943	2	2	64
GO:0001510	2	2	64
GO:0003913	2	2	64
GO:0003938	2	2	64
GO:0003964	2	2	64
GO:0004170	2	2	64
GO:0004174	2	2	64
GO:0004350	2	2	64
GO:0004352	2	2	64
GO:0004523	2	2	64
GO:0006011	2	2	64
GO:0006139	2	2	64
GO:0006177	2	2	64
GO:0006304	2	2	64
GO:0006508	2	2	64
GO:0006527	2	2	64
GO:0008234	2	2	64
GO:0008691	2	2	64
GO:0008792	2	2	64
GO:0008802	2	2	64
GO:0008933	2	2	64
GO:0009035	2	2	64
GO:0009295	2	2	64
GO:0009326	2	2	64
GO:0009338	2	2	64
GO:0009425	2	2	64
GO:0015171	2	2	64
GO:0015824	2	2	64
GO:0016903	2	2	64
GO:0019285	2	2	64
GO:0019439	2	2	64
GO:0019551	2	2	64
GO:0019594	2	2	64
GO:0019646	2	2	64
GO:0030091	2	2	64
GO:0032196	2	2	64
GO:0032197	2	2	64
GO:0033743	2	2	64
GO:0042128	2	2	64
GO:0044826	2	2	64
GO:0046081	2	2	64
GO:0050518	2	2	64
GO:0071705	2	2	64
GO:0075713	2	2	64
GO:0106312	2	2	64
GO:0106313	2	2	64
Annotation	1	2	64
GO:0000286	1	2	64
GO:0004792	1	2	64
GO:0004794	1	2	64
GO:0005787	1	2	64
GO:0006465	1	2	64
GO:0006470	1	2	64
GO:0006487	1	2	64
GO:0006534	1	2	64
GO:0006561	1	2	64
GO:0006637	1	2	64
GO:0006655	1	2	64
GO:0006665	1	2	64
GO:0006750	1	2	64
GO:0006751	1	2	64
GO:0006779	1	2	64
GO:0006788	1	2	64
GO:0006808	1	2	64
GO:0006821	1	2	64
GO:0008176	1	2	64
GO:0008198	1	2	64
GO:0008271	1	2	64
GO:0008430	1	2	64
GO:0008460	1	2	64
GO:0008710	1	2	64
GO:0009011	1	2	64
GO:0009030	1	2	64
GO:0009059	1	2	64
GO:0009083	1	2	64
GO:0009102	1	2	64
GO:0009117	1	2	64
GO:0009225	1	2	64
GO:0009243	1	2	64
GO:0009254	1	2	64
GO:0009255	1	2	64
GO:0009404	1	2	64
GO:0009405	1	2	64
GO:0015095	1	2	64
GO:0015175	1	2	64
GO:0015193	1	2	64
GO:0015276	1	2	64
GO:0015288	1	2	64
GO:0015416	1	2	64
GO:0015420	1	2	64
GO:0015424	1	2	64
GO:0015451	1	2	64
GO:0015648	1	2	64
GO:0015804	1	2	64
GO:0015812	1	2	64
GO:0016052	1	2	64
GO:0017061	1	2	64
GO:0017150	1	2	64
GO:0017168	1	2	64
GO:0030643	1	2	64
GO:0031177	1	2	64
GO:0031402	1	2	64
GO:0032329	1	2	64
GO:0033201	1	2	64
GO:0045936	1	2	64
GO:0046496	1	2	64
GO:0046539	1	2	64
GO:0046570	1	2	64
GO:0046854	1	2	64
GO:0046857	1	2	64
GO:0046890	1	2	64
GO:0047617	1	2	64
GO:0047669	1	2	64
GO:0070497	1	2	64
GO:0070567	1	2	64
GO:0070677	1	2	64
GO:0070814	1	2	64
GO:0071586	1	2	64
GO:0072344	1	2	64
GO:0097163	1	2	64
GO:0097175	1	2	64
GO:0098003	1	2	64
GO:0102552	1	2	64
GO:0102553	1	2	64
GO:0102555	1	2	64
GO:0106026	1	2	64
